payment_id,loan_id,payment_date,due_amount,payment_amount,days_overdue,payment_status
967448,713490,2027-05-03,32943.05,28017.49,1,Late
967449,713490,2027-07-30,12730.54,11319.45,0,On Time
967450,713490,2026-11-24,18495.74,19775.82,0,On Time
967451,713491,2024-03-08,9885.96,10029.07,0,On Time
967452,713491,2024-10-02,11857.79,10191.85,1,Late
967453,713491,2025-08-08,16548.16,14873.11,0,On Time
967454,713491,2024-02-03,25585.85,23438.77,0,On Time
967455,713491,2024-09-07,8870.39,7547.5,3,Late
967456,713492,2026-06-19,8412.27,7386.77,0,On Time
967457,713492,2027-01-26,21135.42,19167.99,0,On Time
967458,713492,2027-03-19,13067.87,13633.72,0,On Time
967459,713492,2025-12-23,10801.22,11911.35,0,On Time
967460,713492,2027-07-06,9740.75,8683.28,0,On Time
967461,713493,2027-08-13,8623.7,7607.59,0,On Time
967462,713493,2027-08-01,8847.13,9150.28,0,On Time
967463,713493,2026-03-12,16220.9,18240.48,0,On Time
967464,713493,2028-03-23,46761.62,51203.02,18,Late
967465,713493,2027-03-01,27998.3,28471.9,0,On Time
967466,713494,2025-03-25,10730.4,12287.4,14,Late
967467,713494,2024-06-13,21054.69,22669.95,4,Late
967468,713494,2023-12-04,14259.7,14135.3,23,Late
967469,713494,2025-06-30,14628.24,15820.81,42,Severely Late
967470,713494,2024-01-14,9307.44,10305.23,21,Late
967471,713495,2023-10-02,29881.77,22568.32,178,Severely Late
967472,713495,2023-01-20,14660.47,13310.15,0,On Time
967473,713495,2024-01-30,11702.51,10677.23,0,On Time
967474,713495,2022-09-28,4523.87,4539.67,0,On Time
967475,713495,2022-05-31,13709.04,13968.03,18,Late
967476,713496,2027-05-07,20856.1,17884.22,0,On Time
967477,713496,2027-02-04,12066.78,11862.08,0,On Time
967478,713496,2026-01-18,24494.21,27731.84,0,On Time
967479,713496,2026-03-31,18200.12,19887.71,0,On Time
967480,713496,2026-09-25,61971.21,57399.07,0,On Time
967481,713497,2024-03-03,32579.76,28663.29,0,On Time
967482,713497,2024-02-09,14427.59,13307.51,33,Severely Late
967483,713497,2025-04-30,28789.68,31346.56,0,On Time
967484,713497,2025-03-21,4817.44,4511.92,0,On Time
967485,713497,2024-07-05,6213.26,7081.63,0,On Time
967486,713498,2022-05-04,27209.87,30621.09,0,On Time
967487,713498,2021-06-01,18491.68,20540.12,0,On Time
967488,713498,2021-08-04,14260.8,14602.48,0,On Time
967489,713498,2021-09-07,23975.44,23869.75,0,On Time
967490,713498,2021-07-25,14503.47,12720.02,0,On Time
967491,713499,2024-04-02,10952.98,10722.89,23,Late
967492,713499,2024-01-27,18233.5,19049.74,0,On Time
967493,713499,2023-03-01,38587.73,40509.51,0,On Time
967494,713499,2022-08-02,14615.16,14138.18,0,On Time
967495,713499,2023-11-21,6240.89,5598.19,0,On Time
967496,713500,2025-02-22,25118.55,24927.13,0,On Time
967497,713500,2024-07-12,22055.15,23707.61,0,On Time
967498,713500,2025-02-20,20944.91,22211.27,0,On Time
967499,713500,2024-12-31,18613.51,16850.78,0,On Time
967500,713500,2026-04-04,17266.9,15184.11,0,On Time
967501,713501,2023-01-02,27963.78,26424.71,0,On Time
967502,713501,2020-12-05,28093.08,8338.9,180,Severely Late
967503,713501,2020-10-07,34234.58,39047.8,0,On Time
967504,713501,2022-03-21,41677.8,41636.18,0,On Time
967505,713501,2021-01-15,33386.68,29998.33,14,Late
967506,713502,2023-10-09,15317.35,16284.76,19,Late
967507,713502,2024-10-06,6343.93,7172.43,0,On Time
967508,713502,2024-06-07,13174.87,11704.22,0,On Time
967509,713502,2024-06-30,13751.87,13347.19,0,On Time
967510,713502,2025-07-24,24676.11,25526.3,0,On Time
967511,713503,2024-02-14,15902.06,18034.84,0,On Time
967512,713503,2024-07-22,24444.41,23720.46,0,On Time
967513,713503,2024-03-10,24468.58,21922.24,0,On Time
967514,713503,2023-03-04,16636.02,17114.04,0,On Time
967515,713503,2024-09-30,20539.06,22537.14,0,On Time
967516,713504,2027-07-14,10036.9,9420.9,0,On Time
967517,713504,2027-05-02,10577.87,11670.44,15,Late
967518,713504,2027-05-23,11565.66,10992.07,4,Late
967519,713504,2026-04-25,24050.49,21937.58,0,On Time
967520,713504,2025-06-19,8433.17,9143.59,0,On Time
967521,713505,2024-10-04,16093.87,14610.83,0,On Time
967522,713505,2025-10-30,12224.12,12192.05,0,On Time
967523,713505,2025-02-14,10644.38,11119.73,0,On Time
967524,713505,2025-02-04,21269.87,21382.13,0,On Time
967525,713505,2026-07-24,20730.96,18371.23,0,On Time
967526,713506,2023-10-19,13663.3,13297.59,0,On Time
967527,713506,2022-07-06,12414.74,11878.18,0,On Time
967528,713506,2023-12-25,20476.67,22595.87,0,On Time
967529,713506,2023-11-24,10773.82,11453.7,0,On Time
967530,713506,2023-12-10,17137.41,18505.21,0,On Time
967531,713507,2023-09-28,15746.31,17510.84,0,On Time
967532,713507,2024-10-13,12882.14,13775.67,0,On Time
967533,713507,2023-07-28,20978.09,20642.99,0,On Time
967534,713507,2023-08-03,15705.44,13893.3,8,Late
967535,713507,2023-05-24,12678.24,12058.28,0,On Time
967536,713508,2025-12-18,17422.6,18806.95,0,On Time
967537,713508,2024-02-23,13455.69,11843.7,23,Late
967538,713508,2024-09-05,16156.25,16872.99,0,On Time
967539,713508,2024-11-15,13045.98,14611.59,0,On Time
967540,713508,2024-03-26,18758.82,20716.72,0,On Time
967541,713509,2023-11-17,10429.25,9270.81,0,On Time
967542,713509,2023-07-31,9398.99,4410.81,168,Severely Late
967543,713509,2025-02-04,10014.53,8832.95,21,Late
967544,713509,2023-05-29,17917.48,16201.49,0,On Time
967545,713509,2025-02-04,20239.52,19188.56,0,On Time
967546,713510,2026-12-29,11222.25,12292.32,0,On Time
967547,713510,2026-11-10,16126.97,18160.19,0,On Time
967548,713510,2025-07-29,40158.39,41366.17,0,On Time
967549,713510,2026-04-09,13656.15,12173.86,61,Severely Late
967550,713510,2027-03-04,36733.43,38478.19,0,On Time
967551,713511,2025-12-02,32963.95,36079.57,22,Late
967552,713511,2025-08-25,13234.18,13786.94,0,On Time
967553,713511,2026-01-26,5774.68,5400.95,0,On Time
967554,713511,2025-07-14,13234.18,11603.74,0,On Time
967555,713511,2026-08-25,24237.17,27719.43,19,Late
967556,713512,2023-04-09,5892.08,5448.37,0,On Time
967557,713512,2023-08-04,29657.27,33395.56,0,On Time
967558,713512,2024-02-23,22136.99,18984.43,0,On Time
967559,713512,2023-05-28,23707.24,11603.27,164,Severely Late
967560,713512,2024-08-18,19033.45,21504.56,0,On Time
967561,713513,2024-07-07,13584.86,12991.39,0,On Time
967562,713513,2022-09-11,9467.03,9042.93,0,On Time
967563,713513,2023-12-04,18988.87,17653.69,0,On Time
967564,713513,2023-03-16,23503.79,26098.96,30,Late
967565,713513,2023-04-02,16128.0,16471.0,0,On Time
967566,713514,2024-09-03,25273.64,26752.71,0,On Time
967567,713514,2024-10-19,16642.08,18835.46,18,Late
967568,713514,2024-07-28,15680.37,17349.98,0,On Time
967569,713514,2023-01-21,17496.19,17200.31,0,On Time
967570,713514,2024-04-15,13560.25,15429.82,0,On Time
967571,713515,2024-02-15,21414.36,23078.23,0,On Time
967572,713515,2024-07-11,24887.01,26595.93,0,On Time
967573,713515,2023-05-24,23086.58,20731.24,0,On Time
967574,713515,2025-05-23,40435.25,44569.19,0,On Time
967575,713515,2023-11-07,13247.24,11915.19,0,On Time
967576,713516,2025-10-16,25608.75,27605.19,30,Late
967577,713516,2026-02-09,20459.12,21857.96,0,On Time
967578,713516,2026-10-27,12596.85,13890.02,0,On Time
967579,713516,2025-04-21,19026.91,9117.17,178,Severely Late
967580,713516,2025-09-18,17330.84,16447.46,0,On Time
967581,713517,2024-04-21,16287.32,15691.17,0,On Time
967582,713517,2024-09-01,24007.4,27596.51,0,On Time
967583,713517,2025-08-09,36522.93,31725.8,0,On Time
967584,713517,2025-09-02,14052.24,15453.9,0,On Time
967585,713517,2025-03-22,6950.31,6173.42,4,Late
967586,713518,2026-08-30,22606.12,20092.52,0,On Time
967587,713518,2025-12-04,27138.84,28990.88,0,On Time
967588,713518,2027-01-10,15564.55,14649.87,8,Late
967589,713518,2026-11-30,30353.3,34486.74,0,On Time
967590,713518,2026-09-29,6143.68,6212.31,38,Severely Late
967591,713519,2024-12-30,12438.69,12375.54,0,On Time
967592,713519,2025-04-06,48018.54,44408.73,0,On Time
967593,713519,2024-11-11,13431.4,13759.19,0,On Time
967594,713519,2025-06-27,33774.57,33008.6,26,Late
967595,713519,2024-05-05,16420.53,15899.84,0,On Time
967596,713520,2024-11-12,14769.89,13792.89,2,Late
967597,713520,2024-06-17,23496.7,26268.02,0,On Time
967598,713520,2025-09-15,26994.39,30786.27,0,On Time
967599,713520,2024-11-23,23602.35,24889.7,0,On Time
967600,713520,2026-08-07,9768.14,8580.75,0,On Time
967601,713521,2026-03-30,17929.16,20439.64,19,Late
967602,713521,2026-10-20,19375.72,18631.49,0,On Time
967603,713521,2025-08-23,7499.3,6850.92,0,On Time
967604,713521,2024-10-07,37585.6,41033.13,28,Late
967605,713521,2025-07-21,18542.31,16212.47,0,On Time
967606,713522,2023-06-11,33482.32,29598.32,0,On Time
967607,713522,2021-10-24,10378.43,10018.31,0,On Time
967608,713522,2022-11-29,14981.38,13715.47,0,On Time
967609,713522,2022-10-05,10395.89,9882.77,0,On Time
967610,713522,2023-05-16,49354.77,48872.86,0,On Time
967611,713523,2027-01-05,7746.32,8427.75,0,On Time
967612,713523,2028-05-26,19487.37,19039.59,0,On Time
967613,713523,2026-07-16,27608.37,27922.51,0,On Time
967614,713523,2028-03-25,22978.44,22604.34,0,On Time
967615,713523,2027-11-23,10833.73,12008.03,0,On Time
967616,713524,2024-01-31,18138.69,15995.85,0,On Time
967617,713524,2022-04-04,30269.02,27723.89,0,On Time
967618,713524,2022-05-07,17431.19,20030.28,0,On Time
967619,713524,2022-06-01,18223.29,16485.39,9,Late
967620,713524,2024-01-16,17986.29,17063.28,9,Late
967621,713525,2026-01-24,31366.6,34820.82,0,On Time
967622,713525,2024-06-29,32839.46,37404.96,0,On Time
967623,713525,2025-09-19,12668.15,13680.01,0,On Time
967624,713525,2025-04-16,11922.02,11619.68,0,On Time
967625,713525,2026-02-07,11591.72,10668.41,0,On Time
967626,713526,2027-12-29,14345.99,16155.84,8,Late
967627,713526,2027-05-22,12128.38,13788.73,68,Severely Late
967628,713526,2026-04-11,8417.84,8151.07,9,Late
967629,713526,2026-12-02,43853.68,18881.62,152,Severely Late
967630,713526,2026-09-14,15501.13,14341.7,0,On Time
967631,713527,2027-05-22,15229.46,15505.8,80,Severely Late
967632,713527,2026-12-16,28723.33,32568.1,26,Late
967633,713527,2027-10-04,35451.1,31101.79,0,On Time
967634,713527,2028-01-28,11418.65,12281.5,0,On Time
967635,713527,2028-12-12,14657.59,16505.82,0,On Time
967636,713528,2025-02-07,15767.26,13713.97,0,On Time
967637,713528,2024-12-24,17614.67,17315.53,0,On Time
967638,713528,2026-02-20,26949.52,24596.53,25,Late
967639,713528,2024-05-25,28876.88,33142.97,0,On Time
967640,713528,2024-11-04,24868.3,26980.61,68,Severely Late
967641,713529,2021-07-30,12817.66,14221.6,0,On Time
967642,713529,2023-11-01,34535.64,34140.26,0,On Time
967643,713529,2022-06-05,16979.69,18174.13,0,On Time
967644,713529,2022-05-25,7182.37,7734.1,0,On Time
967645,713529,2022-12-20,11372.82,11720.81,0,On Time
967646,713530,2028-03-18,20204.35,18262.56,0,On Time
967647,713530,2026-07-22,19188.43,20855.79,0,On Time
967648,713530,2027-04-08,29061.75,28788.13,0,On Time
967649,713530,2026-01-08,14112.24,14821.42,0,On Time
967650,713530,2027-01-30,41898.22,40916.79,0,On Time
967651,713531,2021-08-17,31054.41,28844.47,0,On Time
967652,713531,2022-08-06,18951.64,16906.9,0,On Time
967653,713531,2021-05-21,7452.71,7556.5,0,On Time
967654,713531,2022-05-09,11933.9,13565.3,30,Late
967655,713531,2020-12-10,14285.27,13804.47,0,On Time
967656,713532,2022-01-09,17009.22,17144.56,18,Late
967657,713532,2022-03-21,20330.21,22630.96,23,Late
967658,713532,2021-06-22,5618.98,4973.78,0,On Time
967659,713532,2021-10-20,25383.14,28440.12,0,On Time
967660,713532,2021-06-25,11779.18,12439.43,0,On Time
967661,713533,2022-07-22,27681.16,27560.81,0,On Time
967662,713533,2023-04-13,27760.19,24695.27,0,On Time
967663,713533,2024-03-23,8605.53,7546.07,0,On Time
967664,713533,2022-11-10,20520.64,21639.34,0,On Time
967665,713533,2023-05-02,22969.02,22242.88,0,On Time
967666,713534,2020-11-30,27727.88,30822.18,0,On Time
967667,713534,2021-04-14,24814.24,26159.45,0,On Time
967668,713534,2021-03-09,12039.41,12845.59,0,On Time
967669,713534,2021-04-07,19265.55,19656.63,0,On Time
967670,713534,2021-08-04,20062.07,17834.31,0,On Time
967671,713535,2027-09-08,19156.5,6197.6,98,Severely Late
967672,713535,2027-05-26,10085.67,11235.54,0,On Time
967673,713535,2028-07-05,39941.4,44926.27,0,On Time
967674,713535,2027-12-29,18294.14,19871.02,0,On Time
967675,713535,2028-12-12,15142.42,16971.11,0,On Time
967676,713536,2022-11-05,12451.38,11025.96,0,On Time
967677,713536,2023-02-03,9625.12,8902.86,30,Late
967678,713536,2022-10-01,12233.48,11253.98,0,On Time
967679,713536,2022-02-16,16763.58,15276.97,0,On Time
967680,713536,2022-02-28,24001.59,21403.05,0,On Time
967681,713537,2021-05-23,26524.09,28666.42,17,Late
967682,713537,2022-02-09,12635.22,11983.03,0,On Time
967683,713537,2022-09-20,15021.81,13202.3,0,On Time
967684,713537,2021-08-08,19152.53,21980.66,0,On Time
967685,713537,2022-02-04,11930.62,12360.82,0,On Time
967686,713538,2025-08-15,11074.94,9801.92,0,On Time
967687,713538,2024-09-05,15344.1,13728.41,0,On Time
967688,713538,2025-01-24,17633.19,18053.7,0,On Time
967689,713538,2023-10-16,13547.91,11694.72,0,On Time
967690,713538,2025-07-19,15584.65,15929.83,0,On Time
967691,713539,2025-03-04,11517.77,12551.93,0,On Time
967692,713539,2025-09-10,29053.8,24773.65,0,On Time
967693,713539,2026-05-01,15609.23,16929.04,0,On Time
967694,713539,2027-04-27,23638.35,25504.34,0,On Time
967695,713539,2026-08-10,18664.91,20321.11,0,On Time
967696,713540,2026-10-04,22709.87,24247.57,0,On Time
967697,713540,2027-08-29,20542.31,20242.06,0,On Time
967698,713540,2026-06-01,11787.27,13444.34,0,On Time
967699,713540,2027-09-09,34002.33,29920.64,0,On Time
967700,713540,2026-04-05,11097.63,12337.23,0,On Time
967701,713541,2025-06-26,23871.46,21651.6,0,On Time
967702,713541,2023-11-05,15123.84,17032.38,0,On Time
967703,713541,2024-04-12,13470.93,11622.22,0,On Time
967704,713541,2025-06-04,14737.38,12891.3,14,Late
967705,713541,2024-08-06,23007.74,20394.52,0,On Time
967706,713542,2025-03-22,19475.25,21890.6,2,Late
967707,713542,2024-09-17,6753.44,6887.13,0,On Time
967708,713542,2024-10-31,13723.07,13857.41,0,On Time
967709,713542,2026-05-15,11575.68,9918.74,3,Late
967710,713542,2024-09-24,14469.84,15596.84,0,On Time
967711,713543,2025-04-22,13653.04,12144.77,0,On Time
967712,713543,2027-02-05,16298.4,17507.88,0,On Time
967713,713543,2027-03-10,16363.51,17698.56,0,On Time
967714,713543,2025-07-30,30126.75,32448.28,0,On Time
967715,713543,2026-02-19,53769.61,15438.58,110,Severely Late
967716,713544,2023-03-01,18115.91,20233.14,0,On Time
967717,713544,2021-08-09,64408.1,69571.69,0,On Time
967718,713544,2021-11-13,16265.06,16530.22,0,On Time
967719,713544,2023-04-29,16754.6,17873.69,30,Late
967720,713544,2021-12-31,11448.22,12032.23,0,On Time
967721,713545,2020-10-19,18564.53,16523.63,0,On Time
967722,713545,2021-01-20,26296.9,26864.11,0,On Time
967723,713545,2021-05-03,14915.64,13830.82,0,On Time
967724,713545,2020-09-03,11798.84,12171.0,0,On Time
967725,713545,2021-04-29,14590.01,16605.74,0,On Time
967726,713546,2028-10-09,10024.57,10646.12,13,Late
967727,713546,2028-09-11,19221.86,17714.52,0,On Time
967728,713546,2027-08-05,16221.15,16755.32,14,Late
967729,713546,2026-07-27,7395.48,8468.83,0,On Time
967730,713546,2028-10-12,25279.21,28151.6,0,On Time
967731,713547,2021-11-09,13266.72,14253.27,0,On Time
967732,713547,2021-01-06,24747.71,23683.83,0,On Time
967733,713547,2021-08-16,52640.99,59853.64,0,On Time
967734,713547,2020-11-01,9749.89,10985.06,0,On Time
967735,713547,2021-12-11,17467.77,18226.47,0,On Time
967736,713548,2026-03-20,24673.87,24536.14,0,On Time
967737,713548,2026-08-19,28871.91,25579.49,0,On Time
967738,713548,2027-01-17,9465.31,8264.56,0,On Time
967739,713548,2024-12-08,21874.97,19678.73,26,Late
967740,713548,2026-09-12,40864.95,21557.08,175,Severely Late
967741,713549,2024-08-18,22687.68,22103.61,0,On Time
967742,713549,2024-07-19,20522.78,19130.38,0,On Time
967743,713549,2025-03-29,24674.13,21272.7,0,On Time
967744,713549,2026-10-05,13825.16,15628.12,0,On Time
967745,713549,2024-06-07,7931.95,8872.97,0,On Time
967746,713550,2027-01-28,23853.01,22833.29,0,On Time
967747,713550,2025-08-16,7525.98,6860.33,0,On Time
967748,713550,2026-05-14,18813.49,21253.54,0,On Time
967749,713550,2026-03-14,30315.49,26488.97,0,On Time
967750,713550,2025-10-12,7817.17,8110.51,0,On Time
967751,713551,2026-09-30,19152.38,16987.21,0,On Time
967752,713551,2026-05-12,20444.26,18348.47,0,On Time
967753,713551,2026-05-30,14986.21,13283.21,0,On Time
967754,713551,2028-03-21,17618.45,17064.23,0,On Time
967755,713551,2026-10-08,17732.58,15865.24,0,On Time
967756,713552,2021-08-12,22181.69,22694.7,0,On Time
967757,713552,2023-06-04,11748.68,13316.26,0,On Time
967758,713552,2021-07-19,18434.8,20608.81,0,On Time
967759,713552,2022-10-05,17097.87,16022.84,0,On Time
967760,713552,2023-05-22,14017.55,15008.75,0,On Time
967761,713553,2024-06-10,20777.26,23544.81,0,On Time
967762,713553,2024-06-27,19877.48,19494.67,0,On Time
967763,713553,2024-09-01,11906.16,11542.63,0,On Time
967764,713553,2024-10-27,17535.06,16049.37,0,On Time
967765,713553,2024-12-12,16578.42,14466.46,0,On Time
967766,713554,2028-11-15,22237.97,24886.08,0,On Time
967767,713554,2027-06-26,34256.3,31162.51,2,Late
967768,713554,2026-08-19,18580.6,18463.04,0,On Time
967769,713554,2026-10-22,13217.56,11427.25,0,On Time
967770,713554,2026-08-21,30817.14,28049.78,0,On Time
967771,713555,2020-07-03,34329.12,11964.24,131,Severely Late
967772,713555,2021-12-28,11790.47,11843.31,0,On Time
967773,713555,2022-07-03,7671.05,8159.45,0,On Time
967774,713555,2021-07-19,20305.47,17852.45,8,Late
967775,713555,2022-07-03,11538.07,12159.69,0,On Time
967776,713556,2023-08-04,19295.4,16784.43,0,On Time
967777,713556,2023-07-29,54229.98,52530.72,10,Late
967778,713556,2022-08-03,12597.28,13134.82,0,On Time
967779,713556,2022-12-18,20814.14,23051.7,0,On Time
967780,713556,2024-07-12,17367.49,17039.28,0,On Time
967781,713557,2027-06-08,15011.42,16521.41,0,On Time
967782,713557,2027-08-25,39582.21,38818.97,0,On Time
967783,713557,2027-01-01,16037.02,17028.91,0,On Time
967784,713557,2025-11-15,13462.36,12825.21,0,On Time
967785,713557,2027-01-06,5245.88,4497.01,0,On Time
967786,713558,2023-07-07,11969.53,10987.97,0,On Time
967787,713558,2023-05-16,33124.65,33567.71,0,On Time
967788,713558,2023-07-31,9154.67,10260.25,0,On Time
967789,713558,2023-09-01,36557.18,32159.94,0,On Time
967790,713558,2023-12-25,19574.99,21210.47,0,On Time
967791,713559,2022-09-26,14462.27,16299.64,0,On Time
967792,713559,2021-03-06,20517.2,23021.12,0,On Time
967793,713559,2021-05-12,16941.92,18621.72,0,On Time
967794,713559,2021-10-26,5876.06,5553.36,0,On Time
967795,713559,2022-12-01,17763.6,19440.47,0,On Time
967796,713560,2023-08-19,23604.21,23965.08,0,On Time
967797,713560,2025-08-26,14787.62,13318.23,18,Late
967798,713560,2024-02-04,6696.97,7511.91,0,On Time
967799,713560,2023-09-28,20673.54,22665.79,0,On Time
967800,713560,2025-05-22,11941.4,10707.66,0,On Time
967801,713561,2026-01-29,15147.2,9233.74,146,Severely Late
967802,713561,2026-07-12,11972.11,12743.43,0,On Time
967803,713561,2028-03-14,9028.79,8969.37,0,On Time
967804,713561,2026-11-29,28153.74,32030.69,0,On Time
967805,713561,2026-09-28,28182.4,26843.41,0,On Time
967806,713562,2026-03-08,10066.2,10094.17,0,On Time
967807,713562,2025-07-02,48016.6,44618.14,0,On Time
967808,713562,2024-08-17,22619.42,24756.5,0,On Time
967809,713562,2025-11-18,10215.07,8852.69,26,Late
967810,713562,2024-09-21,14376.89,14552.96,0,On Time
967811,713563,2025-08-10,21060.4,21581.01,25,Late
967812,713563,2025-07-17,19515.2,17273.03,20,Late
967813,713563,2026-07-05,22216.15,20310.07,7,Late
967814,713563,2025-05-29,36643.59,40358.12,0,On Time
967815,713563,2026-07-30,32889.36,30977.34,0,On Time
967816,713564,2021-06-07,9855.81,9293.03,0,On Time
967817,713564,2022-11-12,21933.34,19054.62,0,On Time
967818,713564,2020-11-17,27156.1,23637.66,0,On Time
967819,713564,2021-12-17,19393.16,18429.96,0,On Time
967820,713564,2022-04-02,24864.17,21833.29,0,On Time
967821,713565,2025-04-07,21540.12,20557.41,0,On Time
