loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_date,maturity_date,loan_status,outstanding_amount,default_flag
715660,102714,27,Auto,554712.36,9.01,36,2020-03-18,2023-03-03,Active,157659.49,0
715661,109809,16,Gold,214046.4,11.6,48,2022-10-09,2026-09-18,Active,87145.5,0
715662,101800,29,Home,1535338.64,9.64,180,2025-04-10,2040-01-22,Active,590204.58,0
715663,106086,19,Personal,316394.19,15.05,84,2023-06-07,2030-05-01,Active,77673.63,0
715664,103720,22,Personal,232671.45,11.68,240,2023-06-12,2043-02-27,Active,38932.18,0
715665,107968,28,Home,1294998.48,7.93,180,2021-09-28,2036-07-11,Active,435049.42,0
715666,103180,20,Education,426406.11,5.5,36,2026-08-14,2029-07-29,Prepaid,0.0,0
715667,103093,14,Auto,453090.77,10.25,48,2026-04-13,2030-03-23,Closed,0.0,0
715668,103727,37,Personal,245637.84,11.85,36,2020-11-20,2023-11-05,Closed,0.0,0
715669,106544,4,Gold,403838.53,8.63,48,2025-03-16,2029-02-23,Active,109990.58,0
715670,103737,14,Business,2003654.79,12.2,36,2022-08-30,2025-08-14,Active,1574830.97,0
715671,103398,1,Business,1726174.36,8.17,180,2021-05-16,2036-02-27,Active,539016.42,0
715672,105711,26,Home,5431600.59,10.33,84,2025-08-03,2032-06-27,Active,3182761.35,0
715673,103620,17,Personal,453524.2,14.36,48,2023-01-02,2026-12-12,Active,230339.33,0
715674,104686,30,Auto,662515.63,10.15,36,2021-09-30,2024-09-14,Active,335357.75,0
715675,105445,15,Personal,375580.62,11.47,60,2025-06-19,2030-05-24,Active,122072.12,0
715676,104605,18,Gold,194089.27,9.57,24,2025-03-04,2027-02-22,Active,68479.58,0
715677,106357,11,Education,391126.48,6.71,12,2021-02-24,2022-02-19,Active,152110.09,0
715678,105492,6,Personal,157462.28,14.19,24,2026-03-10,2028-02-28,Default,89807.71,1
715679,107942,3,Personal,542468.79,13.26,36,2022-08-29,2025-08-13,Closed,0.0,0
715680,103294,17,Home,1640665.75,8.73,36,2022-01-17,2025-01-01,Active,1479866.86,0
715681,105616,26,Auto,349307.3,10.0,240,2021-05-27,2041-02-11,Active,278395.42,0
715682,101617,33,Personal,183828.89,13.33,12,2023-04-02,2024-03-27,Closed,0.0,0
715683,105686,29,Home,1008522.06,10.04,12,2021-07-04,2022-06-29,Active,177859.92,0
715684,108040,24,Home,2701219.09,5.5,180,2022-02-12,2036-11-25,Active,681258.42,0
715685,102748,36,Education,952748.83,5.5,48,2022-05-07,2026-04-16,Active,589866.14,0
715686,107873,4,Auto,566632.87,10.89,24,2021-03-25,2023-03-15,Active,314085.32,0
715687,103352,4,Auto,477680.69,7.8,48,2025-03-26,2029-03-05,Active,445229.4,0
715688,108474,22,Home,2192546.04,6.07,48,2020-05-22,2024-05-01,Active,1708369.45,0
715689,103441,7,Home,2373867.42,9.25,36,2021-09-04,2024-08-19,Active,1448913.02,0
715690,105487,23,Personal,190906.02,9.28,36,2025-06-20,2028-06-04,Active,119254.74,0
715691,106324,9,Personal,363777.88,11.07,48,2021-09-13,2025-08-23,Default,266219.14,1
715692,101160,27,Personal,220888.19,14.14,24,2024-12-26,2026-12-16,Active,198641.59,0
715693,107662,14,Personal,695193.96,12.64,36,2026-07-27,2029-07-11,Default,169658.18,1
715694,109536,39,Gold,199444.72,12.53,48,2022-01-10,2025-12-20,Active,180009.63,0
715695,101726,38,Home,3341681.55,6.7,60,2021-11-16,2026-10-21,Closed,0.0,0
715696,104113,19,Personal,559893.91,13.32,24,2023-04-01,2025-03-21,Active,487415.5,0
715697,104163,33,Gold,280746.63,8.34,60,2024-08-15,2029-07-20,Closed,0.0,0
715698,102307,10,Auto,1856276.08,8.75,48,2026-03-17,2030-02-24,Closed,0.0,0
715699,108730,31,Auto,1196883.87,9.58,180,2024-02-28,2038-12-11,Closed,0.0,0
715700,103180,20,Personal,288723.2,12.79,180,2024-09-23,2039-07-07,Active,256262.76,0
715701,104031,3,Personal,458886.77,16.17,60,2024-07-27,2029-07-01,Prepaid,0.0,0
715702,103921,24,Personal,254408.23,11.75,60,2024-11-22,2029-10-27,Active,209053.64,0
715703,106968,18,Personal,193186.07,14.58,120,2021-03-06,2031-01-13,Closed,0.0,0
715704,105966,18,Gold,178023.06,10.53,48,2021-10-16,2025-09-25,Active,139452.14,0
715705,101074,2,Home,9108370.45,11.55,60,2021-12-01,2026-11-05,Active,6232545.46,0
715706,107421,30,Business,1603334.39,10.79,48,2021-10-21,2025-09-30,Active,587487.05,0
715707,105112,3,Personal,373030.38,14.4,12,2025-06-15,2026-06-10,Active,130321.0,0
715708,106823,11,Home,2536608.47,10.81,36,2025-09-18,2028-09-02,Prepaid,0.0,0
715709,101374,1,Personal,164130.32,13.91,24,2022-03-05,2024-02-23,Closed,0.0,0
715710,104670,30,Personal,136547.21,12.82,60,2025-11-12,2030-10-17,Active,100332.42,0
715711,109008,28,Personal,205902.04,11.35,120,2023-08-02,2033-06-10,Default,98982.84,1
715712,108637,2,Personal,116960.97,12.65,36,2020-09-25,2023-09-10,Active,58877.2,0
715713,101845,8,Home,2578827.05,7.59,36,2022-08-10,2025-07-25,Active,938209.84,0
715714,103834,24,Business,1715781.97,8.65,120,2022-08-07,2032-06-15,Default,471063.77,1
715715,100924,17,Auto,937349.67,8.55,84,2021-05-01,2028-03-25,Active,464547.29,0
715716,103032,29,Personal,169247.1,12.25,24,2024-03-01,2026-02-19,Active,155755.61,0
715717,107813,17,Home,2958405.55,8.3,36,2021-04-02,2024-03-17,Active,1290833.66,0
715718,105982,1,Business,5375263.88,11.99,60,2021-04-01,2026-03-06,Active,2615592.42,0
715719,104041,12,Business,1697404.2,13.13,240,2023-05-23,2043-02-07,Active,327339.07,0
715720,108204,16,Gold,377512.23,9.2,24,2022-10-16,2024-10-05,Active,307165.64,0
715721,105536,38,Personal,141647.73,14.04,120,2022-09-06,2032-07-15,Active,104271.62,0
715722,101701,24,Home,6660755.54,9.73,12,2024-10-05,2025-09-30,Prepaid,0.0,0
715723,106603,16,Business,1193500.98,10.27,240,2022-11-23,2042-08-10,Active,812657.73,0
715724,101512,1,Personal,132021.79,10.64,60,2020-11-21,2025-10-26,Default,104276.48,1
715725,100868,39,Gold,562097.05,15.67,180,2022-10-20,2037-08-02,Prepaid,0.0,0
715726,105693,10,Personal,204057.54,12.95,36,2025-12-17,2028-12-01,Active,77594.94,0
715727,101530,36,Home,2617635.76,7.71,24,2023-10-08,2025-09-27,Active,1215172.85,0
715728,108028,37,Business,931277.51,10.14,36,2021-05-13,2024-04-27,Active,146188.11,0
715729,105366,24,Personal,96157.92,13.37,24,2025-12-06,2027-11-26,Closed,0.0,0
715730,104541,36,Personal,329234.36,12.88,120,2025-03-01,2035-01-08,Active,68453.46,0
715731,106947,8,Business,1955804.59,6.69,60,2022-06-02,2027-05-07,Active,1039909.8,0
715732,105205,29,Education,355192.33,6.42,36,2021-05-11,2024-04-25,Active,296505.68,0
715733,104985,38,Business,1899627.94,11.71,36,2024-12-31,2027-12-16,Closed,0.0,0
715734,101700,36,Personal,192678.87,12.65,12,2024-12-14,2025-12-09,Active,144283.01,0
715735,109105,8,Home,2232053.39,7.84,12,2021-03-26,2022-03-21,Active,865899.29,0
715736,104665,28,Education,427570.7,9.65,180,2026-05-02,2041-02-12,Closed,0.0,0
715737,102465,5,Auto,1302274.41,8.02,240,2024-04-29,2044-01-15,Active,507140.46,0
715738,100683,16,Gold,231450.1,10.8,120,2023-04-18,2033-02-24,Active,90623.07,0
715739,103120,10,Home,1122002.13,7.92,60,2020-02-07,2025-01-11,Active,640891.03,0
715740,107356,32,Auto,567654.61,8.02,84,2025-11-23,2032-10-17,Active,462768.08,0
715741,104435,12,Auto,397580.61,12.18,48,2024-09-13,2028-08-23,Active,253184.55,0
715742,104150,37,Personal,220567.48,11.55,84,2026-03-10,2033-02-01,Active,175132.2,0
715743,103473,6,Personal,148490.89,11.59,36,2020-04-12,2023-03-28,Active,70687.43,0
715744,108069,30,Personal,271984.54,12.86,120,2024-11-05,2034-09-14,Active,63611.67,0
715745,103281,24,Gold,196207.36,10.94,180,2023-02-14,2037-11-27,Active,173304.41,0
715746,104163,39,Auto,1362281.51,10.78,240,2025-02-26,2044-11-13,Active,563239.35,0
715747,105672,17,Education,466594.91,8.57,240,2024-12-09,2044-08-26,Active,218852.45,0
715748,100683,29,Home,4561122.15,7.49,12,2025-12-21,2026-12-16,Active,4177245.41,0
715749,103090,4,Personal,110974.68,11.67,36,2022-12-04,2025-11-18,Active,68548.42,0
715750,101523,29,Home,1887417.52,8.56,24,2025-05-31,2027-05-21,Active,318317.37,0
715751,100096,14,Auto,549656.75,8.3,180,2020-08-17,2035-05-31,Active,460710.66,0
715752,107642,2,Personal,192225.07,12.32,84,2023-08-06,2030-06-30,Closed,0.0,0
715753,101939,15,Business,4056499.29,9.93,36,2021-09-24,2024-09-08,Closed,0.0,0
715754,101208,8,Personal,246415.46,13.94,36,2022-07-18,2025-07-02,Active,207433.18,0
715755,109166,9,Gold,224705.45,11.96,180,2021-06-29,2036-04-11,Closed,0.0,0
715756,106009,26,Home,2522177.87,9.8,24,2021-06-21,2023-06-11,Active,1619359.71,0
715757,104573,23,Personal,103046.51,13.34,120,2021-06-20,2031-04-29,Prepaid,0.0,0
715758,108630,12,Business,1160255.79,12.11,240,2022-08-02,2042-04-19,Closed,0.0,0
715759,109673,18,Business,1082820.44,11.55,120,2025-03-10,2035-01-17,Active,203457.21,0
715760,109259,11,Home,2828578.74,10.49,60,2026-09-09,2031-08-14,Active,659389.99,0
715761,100956,38,Gold,380732.44,10.53,36,2022-07-21,2025-07-05,Active,167272.45,0
715762,105039,32,Business,1201991.13,10.75,60,2026-02-05,2031-01-10,Active,1129610.1,0
715763,103779,21,Business,3274039.25,8.33,180,2020-10-22,2035-08-05,Closed,0.0,0
715764,109269,26,Personal,125545.95,13.17,84,2021-10-18,2028-09-11,Closed,0.0,0
715765,106475,30,Auto,487792.21,11.29,120,2025-11-19,2035-09-28,Closed,0.0,0
715766,101030,11,Home,1848884.49,5.5,24,2024-09-04,2026-08-25,Active,1251576.06,0
715767,101132,4,Home,3827875.84,9.79,60,2024-12-19,2029-11-23,Active,1756063.93,0
715768,100882,6,Personal,416692.99,12.71,60,2026-06-09,2031-05-14,Closed,0.0,0
715769,108205,36,Gold,366730.53,10.24,24,2022-07-04,2024-06-23,Active,346728.4,0
715770,109248,23,Personal,428691.27,14.57,84,2026-05-31,2033-04-24,Active,82599.22,0
715771,109104,21,Personal,292007.29,11.75,60,2024-08-07,2029-07-12,Active,170319.48,0
715772,105351,38,Auto,458823.47,7.65,24,2026-04-29,2028-04-18,Closed,0.0,0
715773,103358,16,Auto,698484.79,8.79,48,2022-04-08,2026-03-18,Active,324091.08,0
715774,108175,6,Gold,222859.6,9.41,24,2023-12-17,2025-12-06,Closed,0.0,0
715775,109906,11,Personal,167287.87,12.02,180,2026-08-30,2041-06-12,Closed,0.0,0
715776,104568,35,Home,977295.5,6.33,84,2026-08-26,2033-07-20,Active,194004.66,0
715777,103623,20,Gold,146725.13,10.01,24,2023-03-26,2025-03-15,Active,134137.97,0
715778,102128,33,Auto,527860.13,8.46,180,2023-10-28,2038-08-10,Active,86283.96,0
715779,101728,38,Personal,142534.21,13.38,240,2020-03-09,2039-11-25,Active,69280.34,0
715780,103437,8,Home,3081949.94,7.71,48,2023-01-21,2026-12-31,Active,1220469.98,0
715781,105451,13,Personal,403295.58,14.7,120,2026-03-20,2036-01-27,Active,148785.61,0
715782,102685,25,Auto,610509.35,11.18,180,2023-04-01,2038-01-12,Prepaid,0.0,0
715783,108954,6,Business,2363679.16,8.83,60,2025-10-11,2030-09-15,Active,2152565.25,0
715784,105832,38,Education,551742.66,6.93,60,2023-05-05,2028-04-08,Active,450489.2,0
715785,108908,22,Personal,214324.42,11.31,36,2023-03-04,2026-02-16,Active,52586.68,0
715786,100677,15,Auto,567718.16,8.19,180,2020-01-24,2034-11-06,Active,181291.92,0
715787,105005,17,Personal,463479.93,10.64,84,2020-04-13,2027-03-08,Prepaid,0.0,0
715788,108997,10,Personal,287877.56,11.98,84,2020-08-28,2027-07-23,Active,191742.37,0
715789,103772,40,Auto,1049105.04,12.5,12,2024-09-26,2025-09-21,Active,500356.08,0
715790,106757,16,Home,1548570.39,6.88,24,2021-12-09,2023-11-29,Active,1295484.64,0
715791,104097,5,Home,881640.04,9.8,120,2021-12-05,2031-10-14,Closed,0.0,0
715792,108037,24,Home,2912455.53,5.5,12,2026-07-15,2027-07-10,Active,1914878.2,0
715793,109161,32,Personal,316203.8,10.14,84,2022-03-23,2029-02-14,Active,205065.52,0
715794,108688,27,Home,1517008.08,6.39,120,2020-08-22,2030-07-01,Active,1250744.35,0
715795,109678,33,Auto,559097.1,9.44,24,2023-10-19,2025-10-08,Closed,0.0,0
715796,101199,5,Gold,217989.57,8.43,24,2024-02-10,2026-01-30,Active,120892.92,0
715797,102997,15,Business,1998980.72,9.93,60,2025-02-10,2030-01-15,Closed,0.0,0
715798,105354,3,Gold,548298.26,9.87,36,2026-08-10,2029-07-25,Active,229972.82,0
715799,102442,6,Education,571062.59,6.55,48,2025-03-09,2029-02-16,Closed,0.0,0
715800,100376,1,Auto,578389.05,11.97,240,2024-03-19,2043-12-05,Active,206983.69,0
715801,105798,16,Gold,256576.61,8.3,24,2022-07-19,2024-07-08,Closed,0.0,0
715802,101307,38,Gold,316006.81,13.07,84,2024-08-11,2031-07-06,Active,279884.01,0
715803,107083,18,Home,2361704.39,9.71,60,2020-02-11,2025-01-15,Active,2206860.95,0
715804,107062,4,Home,3202686.23,6.84,36,2021-08-14,2024-07-29,Prepaid,0.0,0
715805,106260,23,Auto,756517.99,10.0,60,2020-04-23,2025-03-28,Default,682969.46,1
715806,105465,11,Personal,293921.36,14.33,84,2022-12-28,2029-11-21,Active,265420.44,0
715807,102161,4,Home,3966149.17,9.78,180,2026-08-20,2041-06-02,Closed,0.0,0
715808,105739,13,Home,5958003.61,10.65,12,2021-03-09,2022-03-04,Active,3232710.39,0
715809,106342,16,Personal,303811.82,12.84,48,2020-07-30,2024-07-09,Active,82725.63,0
715810,103837,16,Personal,151136.54,12.38,60,2024-10-05,2029-09-09,Closed,0.0,0
715811,102858,34,Personal,397901.24,10.78,180,2021-02-01,2035-11-15,Default,110028.22,1
715812,102601,4,Gold,404933.18,12.79,60,2021-08-29,2026-08-03,Active,182425.39,0
715813,106531,31,Business,791917.03,13.46,36,2024-04-11,2027-03-27,Closed,0.0,0
715814,102130,24,Gold,240184.66,8.13,36,2026-07-10,2029-06-24,Active,207545.32,0
715815,101889,27,Business,2951584.78,11.17,84,2023-01-17,2029-12-11,Closed,0.0,0
715816,106508,17,Personal,509153.85,11.03,84,2020-04-07,2027-03-02,Active,413367.73,0
715817,105942,14,Personal,148280.49,11.83,12,2024-03-27,2025-03-22,Active,75410.57,0
715818,102232,14,Gold,284203.23,10.99,48,2023-05-23,2027-05-02,Active,107773.3,0
715819,103400,10,Education,693349.65,7.64,60,2024-06-21,2029-05-26,Active,335627.72,0
715820,101961,11,Personal,147788.89,11.36,60,2024-07-16,2029-06-20,Active,130455.78,0
715821,101596,27,Auto,628427.49,6.3,240,2025-08-05,2045-04-22,Closed,0.0,0
715822,109138,31,Education,358000.17,6.34,12,2024-07-14,2025-07-09,Active,213488.4,0
715823,103819,12,Personal,211652.2,15.97,48,2023-01-22,2027-01-01,Active,190163.96,0
715824,100265,13,Personal,222378.9,12.23,24,2023-03-28,2025-03-17,Closed,0.0,0
715825,108431,26,Business,518846.77,12.82,24,2022-08-09,2024-07-29,Prepaid,0.0,0
715826,108743,8,Home,1254100.49,9.52,24,2022-01-12,2024-01-02,Prepaid,0.0,0
715827,103097,35,Home,2134994.01,8.51,48,2025-07-23,2029-07-02,Prepaid,0.0,0
715828,103363,28,Home,1266610.69,7.72,120,2023-06-16,2033-04-24,Active,712679.87,0
715829,102668,23,Auto,626310.42,10.06,60,2025-04-25,2030-03-30,Active,458144.1,0
715830,103162,30,Business,758400.98,12.35,180,2023-10-14,2038-07-27,Active,551823.75,0
715831,105511,35,Education,586454.67,9.54,84,2026-06-09,2033-05-03,Active,340025.54,0
715832,105503,26,Business,2074492.86,10.71,12,2022-09-18,2023-09-13,Active,1077285.51,0
715833,102449,39,Auto,667513.08,9.86,48,2024-01-13,2027-12-23,Active,310933.41,0
715834,108925,32,Auto,1363895.24,9.63,60,2025-10-06,2030-09-10,Prepaid,0.0,0
715835,101951,6,Personal,276431.87,12.3,84,2023-11-07,2030-10-01,Active,105915.0,0
715836,103758,13,Education,403698.55,7.25,48,2025-07-15,2029-06-24,Closed,0.0,0
715837,100584,12,Education,1147434.3,7.93,36,2020-08-25,2023-08-10,Prepaid,0.0,0
715838,105828,5,Business,1590346.87,9.31,84,2024-05-09,2031-04-03,Active,1034101.15,0
715839,106392,12,Auto,789557.11,12.56,48,2024-03-06,2028-02-14,Active,153889.3,0
715840,108364,32,Personal,236387.6,13.33,60,2024-12-25,2029-11-29,Closed,0.0,0
715841,104936,11,Personal,244039.52,13.85,84,2021-08-09,2028-07-03,Active,188836.53,0
715842,102027,3,Personal,198545.51,11.33,84,2023-03-03,2030-01-25,Active,146252.61,0
715843,101276,32,Education,1271920.58,8.23,36,2023-02-13,2026-01-28,Closed,0.0,0
715844,101005,39,Gold,171059.53,9.58,48,2025-04-25,2029-04-04,Closed,0.0,0
715845,101239,29,Education,486018.05,5.5,120,2022-09-02,2032-07-11,Prepaid,0.0,0
715846,102990,20,Personal,439225.08,11.29,12,2021-12-19,2022-12-14,Active,401460.04,0
715847,100097,27,Gold,290673.49,11.55,120,2023-08-12,2033-06-20,Active,237400.37,0
715848,101761,27,Home,3541159.47,5.5,12,2022-06-08,2023-06-03,Closed,0.0,0
715849,107263,2,Personal,585917.96,13.01,240,2022-04-03,2041-12-19,Closed,0.0,0
715850,109482,17,Gold,687506.17,10.04,84,2025-08-03,2032-06-27,Prepaid,0.0,0
715851,102820,7,Personal,158589.41,12.98,84,2021-02-10,2028-01-05,Closed,0.0,0
715852,100060,18,Personal,165906.75,11.51,36,2021-04-14,2024-03-29,Default,146002.15,1
715853,109128,39,Home,1432397.48,8.78,36,2024-12-22,2027-12-07,Active,474311.41,0
715854,108647,24,Personal,295884.72,11.19,24,2020-06-25,2022-06-15,Closed,0.0,0
715855,107625,22,Auto,1172609.05,8.62,36,2025-08-01,2028-07-16,Active,691877.37,0
715856,109711,18,Auto,721717.32,12.29,48,2026-03-15,2030-02-22,Active,612217.98,0
715857,102375,34,Personal,269918.27,11.94,36,2020-12-15,2023-11-30,Active,93532.05,0
715858,100321,23,Personal,105868.07,12.29,24,2021-03-15,2023-03-05,Closed,0.0,0
715859,107875,11,Education,356569.93,7.31,48,2025-10-02,2029-09-11,Closed,0.0,0
715860,106862,38,Personal,147943.8,14.01,24,2020-09-30,2022-09-20,Active,135898.68,0
715861,105586,20,Personal,249107.46,12.97,36,2024-10-08,2027-09-23,Active,206925.39,0
715862,109766,15,Personal,94101.56,15.01,24,2021-07-28,2023-07-18,Active,25554.2,0
715863,107959,1,Auto,972346.4,7.51,60,2026-02-25,2031-01-30,Closed,0.0,0
715864,103551,21,Personal,191990.85,12.42,12,2026-04-29,2027-04-24,Active,178507.19,0
715865,102882,24,Education,1045801.64,6.8,240,2020-08-30,2040-05-17,Active,822303.52,0
715866,105816,27,Gold,177266.79,9.65,24,2020-05-17,2022-05-07,Active,28172.93,0
715867,101118,23,Home,1441096.25,7.76,60,2023-06-20,2028-05-24,Prepaid,0.0,0
715868,109325,29,Auto,468537.71,9.53,12,2020-07-07,2021-07-02,Active,136142.49,0
715869,106684,26,Home,1472653.45,9.69,240,2022-03-07,2041-11-22,Active,866414.12,0
715870,108937,10,Auto,620554.69,10.64,24,2021-08-08,2023-07-29,Active,279783.46,0
715871,103429,15,Gold,163226.94,9.1,240,2022-12-26,2042-09-12,Active,30049.61,0
715872,103649,24,Business,1584277.26,10.58,24,2026-07-16,2028-07-05,Active,1283873.36,0
715873,101869,25,Auto,787487.18,10.38,60,2024-01-17,2028-12-21,Active,570254.27,0
715874,106825,1,Business,3074048.76,11.02,180,2026-06-12,2041-03-25,Active,929336.91,0
715875,101717,26,Business,6763336.46,12.73,60,2025-12-07,2030-11-11,Prepaid,0.0,0
715876,101212,14,Gold,286814.91,9.76,240,2022-02-24,2041-11-11,Active,245395.81,0
715877,107534,12,Personal,541306.87,14.08,48,2022-09-04,2026-08-14,Active,87525.32,0
715878,104721,1,Business,981134.12,10.37,240,2025-12-09,2045-08-26,Active,612918.98,0
715879,104974,19,Auto,856767.03,9.76,180,2025-04-07,2040-01-19,Active,407622.41,0
715880,108906,15,Gold,74914.82,10.74,36,2026-07-02,2029-06-16,Active,21568.3,0
715881,107565,26,Auto,527735.31,7.74,36,2020-06-21,2023-06-06,Active,295857.95,0
715882,102039,11,Auto,722105.0,9.92,24,2020-09-16,2022-09-06,Prepaid,0.0,0
715883,101685,37,Business,1262538.0,11.32,240,2021-04-25,2041-01-10,Active,543211.16,0
715884,100658,35,Home,2054075.25,7.48,24,2023-06-16,2025-06-05,Active,853571.38,0
715885,109034,38,Home,2388721.04,8.28,24,2025-02-26,2027-02-16,Default,1567111.24,1
715886,103673,8,Home,1839516.36,8.47,60,2022-05-22,2027-04-26,Active,1463394.55,0
715887,108726,36,Business,1394743.88,12.01,24,2025-08-25,2027-08-15,Active,616024.62,0
715888,106043,14,Auto,506994.97,8.22,36,2023-05-08,2026-04-22,Active,169930.58,0
715889,106972,34,Personal,224339.18,11.37,12,2022-10-30,2023-10-25,Active,41942.68,0
715890,107552,19,Business,2693347.48,13.37,36,2024-03-20,2027-03-05,Active,533474.84,0
715891,104603,21,Gold,121237.99,10.51,12,2022-06-28,2023-06-23,Closed,0.0,0
715892,107557,9,Auto,529019.79,8.81,84,2020-08-04,2027-06-29,Closed,0.0,0
715893,102424,13,Gold,255041.68,9.25,24,2025-07-20,2027-07-10,Active,93422.87,0
715894,109858,19,Auto,860223.73,9.93,60,2024-05-09,2029-04-13,Active,618979.67,0
715895,100504,17,Home,2097249.72,9.16,24,2021-01-10,2022-12-31,Closed,0.0,0
715896,105572,21,Personal,145176.69,13.17,240,2025-02-10,2044-10-28,Active,58154.25,0
715897,105995,7,Home,3071731.03,10.28,24,2024-12-02,2026-11-22,Default,1526337.66,1
715898,108942,31,Auto,309037.29,7.61,48,2022-04-04,2026-03-14,Active,252842.68,0
715899,103507,2,Business,1847613.75,13.06,180,2021-10-06,2036-07-19,Closed,0.0,0
715900,101607,4,Auto,584138.05,11.78,60,2026-02-07,2031-01-12,Active,394721.75,0
715901,104556,26,Auto,386284.56,10.43,12,2021-05-22,2022-05-17,Active,347715.67,0
715902,105767,38,Home,3550193.18,7.8,24,2024-10-29,2026-10-19,Active,1748836.62,0
715903,100797,4,Personal,612457.89,12.82,60,2022-05-22,2027-04-26,Prepaid,0.0,0
715904,100792,23,Home,1317008.05,9.32,240,2021-03-25,2040-12-10,Active,207971.37,0
715905,105223,7,Business,1876160.74,7.67,120,2026-05-20,2036-03-28,Active,1681839.41,0
715906,105412,12,Personal,141175.77,12.41,180,2025-01-23,2039-11-06,Active,107143.54,0
715907,102213,32,Education,492266.5,8.53,12,2020-10-09,2021-10-04,Active,381516.06,0
715908,107358,15,Education,589465.96,10.06,36,2023-01-26,2026-01-10,Active,177186.59,0
715909,108460,36,Business,2340261.1,9.97,180,2025-12-11,2040-09-23,Active,1616686.83,0
715910,105077,27,Home,2807573.29,10.38,24,2021-12-11,2023-12-01,Active,1766089.05,0
715911,108723,18,Home,4130998.34,9.57,180,2024-08-22,2039-06-05,Active,1071862.87,0
