transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,transaction_status
1294828,505906,2025-07-30 20:35:37,Transfer,11068.71,Other,Internet Banking,Success
1294829,509439,2025-05-20 22:17:10,Deposit,1195.94,Dining,POS,Success
1294830,508669,2025-06-26 00:38:49,Transfer,728.7,Fuel,Branch,Success
1294831,505286,2025-10-23 04:18:51,Withdrawal,18294.47,Groceries,UPI,Success
1294832,512493,2025-02-26 07:17:14,Interest,9330.51,Fuel,Mobile,Success
1294833,513400,2025-02-23 21:58:59,Deposit,2598.66,Travel,UPI,Success
1294834,513537,2025-07-18 09:16:28,Fee,3727.76,Travel,UPI,Success
1294835,503781,2025-05-26 09:04:38,Withdrawal,10834.38,Shopping,Mobile,Success
1294836,506661,2025-05-19 14:12:39,Transfer,11191.39,Healthcare,ATM,Failed
1294837,504892,2025-03-21 02:06:33,Withdrawal,9432.82,Travel,UPI,Success
1294838,503354,2025-10-22 20:54:58,Deposit,1294.88,Groceries,Internet Banking,Success
1294839,504861,2025-11-26 09:50:51,Transfer,370.86,Healthcare,Mobile,Success
1294840,504696,2025-03-11 12:07:53,Withdrawal,3270.39,Travel,UPI,Success
1294841,508306,2025-06-13 00:37:47,Transfer,6587.65,Healthcare,POS,Success
1294842,506774,2025-10-17 05:20:35,Interest,19119.82,Shopping,Mobile,Success
1294843,513511,2025-12-25 09:36:18,Interest,3559.09,Healthcare,Mobile,Success
1294844,503851,2025-09-08 07:48:54,Withdrawal,1610.77,Travel,POS,Success
1294845,511588,2025-02-05 16:03:37,Withdrawal,1129.92,Healthcare,Mobile,Success
1294846,503053,2025-10-20 12:55:32,Deposit,5124.79,Utilities,UPI,Success
1294847,500440,2025-07-16 09:41:51,Payment,5296.76,Healthcare,POS,Success
1294848,504988,2025-05-30 20:53:36,Transfer,2828.37,Travel,UPI,Success
1294849,509495,2025-06-11 18:24:29,Payment,33778.82,Utilities,Internet Banking,Success
1294850,500701,2025-12-10 04:24:29,Withdrawal,602.96,Healthcare,ATM,Success
1294851,511113,2025-11-25 17:35:48,Payment,1201.76,Other,UPI,Success
1294852,503642,2025-08-07 21:51:18,Fee,8549.99,Other,Branch,Failed
1294853,500975,2025-12-24 13:06:06,Interest,1360.0,Dining,POS,Success
1294854,503651,2025-07-25 03:42:46,Withdrawal,12755.44,Utilities,UPI,Success
1294855,510863,2025-08-06 03:54:12,Deposit,933.54,Education,UPI,Success
1294856,510805,2025-10-07 02:49:29,Payment,4273.65,Other,ATM,Success
1294857,509102,2025-12-09 16:58:45,Payment,1369.32,Healthcare,ATM,Success
1294858,503348,2025-08-24 23:40:43,Deposit,1845.86,Travel,ATM,Success
1294859,511641,2025-06-02 21:07:26,Payment,12540.84,Shopping,Internet Banking,Success
1294860,502599,2025-04-16 21:06:04,Interest,7340.98,Travel,Mobile,Success
1294861,512102,2025-02-23 18:56:59,Deposit,46415.75,Dining,Mobile,Failed
1294862,512889,2025-12-05 22:12:39,Deposit,4166.27,Shopping,UPI,Failed
1294863,509719,2025-08-26 23:52:50,Withdrawal,4738.5,Fuel,UPI,Success
1294864,511968,2025-01-18 21:23:09,Payment,836.91,Dining,UPI,Success
1294865,508183,2025-05-20 00:17:45,Payment,33412.16,Education,POS,Success
1294866,503592,2025-08-09 00:17:27,Transfer,19637.02,Travel,UPI,Success
1294867,500506,2025-05-06 10:53:54,Transfer,5515.06,Shopping,UPI,Success
1294868,506467,2025-05-15 21:46:42,Withdrawal,1135.71,Travel,UPI,Success
1294869,502979,2025-01-10 21:52:09,Deposit,8399.84,Other,UPI,Success
1294870,506968,2025-07-13 02:04:18,Transfer,8832.0,Utilities,POS,Success
1294871,510992,2025-12-18 15:14:52,Withdrawal,8737.52,Shopping,UPI,Success
1294872,506185,2025-01-26 08:04:12,Transfer,11109.42,Utilities,POS,Success
1294873,503223,2025-11-09 00:01:38,Interest,3121.55,Fuel,ATM,Success
1294874,513390,2025-08-12 07:37:31,Fee,16088.21,Fuel,Branch,Success
1294875,508402,2025-01-25 09:06:12,Fee,5538.65,Shopping,Mobile,Success
1294876,505622,2025-09-04 04:04:17,Payment,4550.82,Utilities,UPI,Success
1294877,504125,2025-03-01 05:28:04,Transfer,5924.89,Groceries,UPI,Success
1294878,508958,2025-02-27 22:34:36,Payment,2313.48,Other,Mobile,Success
1294879,510822,2025-11-12 06:40:26,Fee,941.67,Groceries,POS,Success
1294880,503153,2025-06-05 01:38:29,Deposit,4484.35,Healthcare,UPI,Success
1294881,501089,2025-03-09 04:50:25,Fee,3246.63,Dining,ATM,Success
1294882,513533,2025-02-01 08:22:48,Deposit,17348.82,Utilities,POS,Success
1294883,507249,2025-10-02 21:49:05,Transfer,5127.76,Fuel,UPI,Success
1294884,510103,2025-01-26 04:07:57,Interest,4650.72,Groceries,POS,Success
1294885,503553,2025-03-20 12:40:42,Payment,2585.36,Healthcare,Mobile,Success
1294886,500154,2025-02-10 09:30:56,Deposit,9637.25,Shopping,UPI,Success
1294887,512073,2025-08-24 02:35:20,Fee,12335.47,Healthcare,ATM,Success
1294888,502848,2025-01-29 03:12:59,Payment,1123.45,Other,UPI,Success
1294889,506257,2025-12-22 21:12:50,Withdrawal,9532.15,Utilities,POS,Success
1294890,500531,2025-09-19 11:58:03,Withdrawal,3093.26,Travel,Internet Banking,Success
1294891,512127,2025-11-03 08:12:39,Payment,3091.53,Groceries,UPI,Success
1294892,512107,2025-03-02 05:22:57,Withdrawal,1805.22,Shopping,Branch,Success
1294893,507280,2025-07-08 17:02:00,Withdrawal,14824.18,Other,Internet Banking,Success
1294894,501533,2025-01-07 00:19:15,Transfer,9168.64,Healthcare,POS,Success
1294895,501583,2025-10-24 12:41:28,Transfer,6034.44,Other,Internet Banking,Reversed
1294896,506921,2025-06-13 00:59:08,Withdrawal,24176.51,Shopping,UPI,Success
1294897,511153,2025-01-18 13:34:33,Payment,3678.35,Other,POS,Success
1294898,503723,2025-06-20 06:15:33,Deposit,3430.52,Utilities,ATM,Reversed
1294899,505615,2025-06-02 06:08:15,Deposit,1275.68,Education,ATM,Success
1294900,512967,2025-07-07 04:36:13,Fee,5893.11,Travel,Internet Banking,Success
1294901,512710,2025-10-12 21:12:57,Transfer,255.46,Dining,POS,Success
1294902,508219,2025-06-25 22:22:53,Withdrawal,1839.86,Fuel,UPI,Success
1294903,509310,2025-05-12 20:30:26,Withdrawal,41277.79,Groceries,Internet Banking,Success
1294904,504245,2025-12-31 08:07:28,Withdrawal,1086.97,Healthcare,Mobile,Success
1294905,510589,2025-12-01 14:30:55,Withdrawal,8659.55,Fuel,Mobile,Success
1294906,504381,2025-07-28 16:05:48,Withdrawal,2454.94,Healthcare,UPI,Success
1294907,505551,2025-05-21 18:28:22,Payment,7895.35,Shopping,Branch,Success
1294908,509843,2025-06-07 20:49:11,Fee,3611.09,Other,Internet Banking,Success
1294909,512062,2025-05-09 01:11:45,Deposit,24849.19,Other,Branch,Success
1294910,501405,2025-05-10 23:48:11,Withdrawal,4629.72,Shopping,Branch,Success
1294911,508883,2025-12-13 04:56:59,Deposit,14588.18,Fuel,ATM,Success
1294912,508819,2025-01-11 03:14:21,Fee,2193.34,Groceries,POS,Success
1294913,513953,2025-01-09 04:58:58,Withdrawal,1166.06,Shopping,UPI,Success
1294914,500051,2025-06-22 14:40:31,Deposit,6107.39,Groceries,Internet Banking,Success
1294915,510690,2025-01-25 06:44:57,Interest,5926.07,Education,ATM,Success
1294916,503749,2025-12-26 03:09:29,Deposit,3023.94,Shopping,UPI,Success
1294917,509573,2025-09-07 18:21:14,Fee,6639.22,Utilities,Internet Banking,Success
1294918,500739,2025-04-18 14:29:54,Withdrawal,6026.42,Healthcare,POS,Success
1294919,505183,2025-10-23 10:25:50,Transfer,7544.61,Travel,Internet Banking,Failed
1294920,511613,2025-10-22 06:06:52,Payment,7444.31,Groceries,Internet Banking,Success
1294921,503799,2025-11-09 14:32:46,Payment,19194.27,Other,POS,Success
1294922,504503,2025-05-20 05:11:08,Payment,8047.33,Travel,UPI,Success
1294923,500765,2025-11-14 11:12:29,Payment,4038.11,Other,POS,Success
1294924,505683,2025-01-25 20:29:12,Payment,13129.54,Groceries,ATM,Success
1294925,510636,2025-12-09 23:33:15,Payment,4955.06,Shopping,POS,Success
1294926,508821,2025-06-04 21:20:59,Withdrawal,12004.71,Groceries,ATM,Success
1294927,502359,2025-03-29 07:12:09,Interest,2138.09,Groceries,UPI,Success
1294928,509181,2025-10-14 05:08:16,Transfer,11901.65,Groceries,ATM,Success
1294929,510520,2025-05-15 04:23:24,Interest,265.08,Groceries,ATM,Success
1294930,507699,2025-10-07 13:12:32,Interest,1922.67,Other,UPI,Success
1294931,506117,2025-06-25 18:49:15,Fee,4013.08,Travel,Branch,Success
1294932,504230,2025-07-04 21:40:17,Fee,9338.31,Utilities,UPI,Success
1294933,501774,2025-10-11 10:54:39,Interest,7868.97,Travel,UPI,Success
1294934,512476,2025-09-07 19:52:40,Withdrawal,5130.4,Dining,POS,Success
1294935,508079,2025-11-07 18:55:57,Fee,2541.89,Utilities,Internet Banking,Success
1294936,500690,2025-08-10 08:01:26,Payment,35642.76,Healthcare,POS,Success
1294937,507443,2025-12-13 03:00:38,Interest,4100.57,Travel,ATM,Success
1294938,513287,2025-03-24 15:37:19,Interest,9890.79,Groceries,POS,Success
1294939,507979,2025-03-30 05:54:17,Payment,6277.02,Groceries,ATM,Success
1294940,513595,2025-01-12 01:34:22,Deposit,9194.17,Fuel,ATM,Success
1294941,507839,2025-11-29 09:38:27,Deposit,1354.75,Education,Mobile,Success
1294942,501256,2025-02-05 21:27:43,Deposit,2385.12,Utilities,ATM,Success
1294943,510022,2025-12-08 09:20:55,Transfer,1956.84,Utilities,UPI,Success
1294944,505993,2025-06-10 22:55:45,Payment,1925.66,Dining,UPI,Success
1294945,508715,2025-05-17 13:17:03,Deposit,2206.82,Fuel,ATM,Success
1294946,511089,2025-07-20 09:56:24,Fee,2599.5,Education,UPI,Success
1294947,501907,2025-08-17 04:15:49,Withdrawal,8393.05,Dining,Mobile,Success
1294948,509874,2025-04-05 05:38:30,Transfer,15262.9,Groceries,POS,Success
1294949,510063,2025-06-20 20:10:13,Transfer,6126.91,Fuel,UPI,Success
1294950,503468,2025-02-25 05:01:54,Withdrawal,15503.73,Fuel,Mobile,Success
1294951,507889,2025-12-14 18:44:36,Withdrawal,4571.39,Travel,UPI,Success
1294952,510977,2025-01-06 00:13:19,Withdrawal,5976.57,Education,UPI,Success
1294953,504678,2025-04-30 21:07:34,Deposit,7260.89,Education,Branch,Success
1294954,506964,2025-03-07 19:38:04,Withdrawal,5124.56,Shopping,POS,Success
1294955,509290,2025-06-29 21:05:24,Transfer,1287.37,Groceries,POS,Success
1294956,506033,2025-09-06 03:02:47,Withdrawal,12144.64,Utilities,POS,Success
1294957,513193,2025-09-30 16:08:02,Deposit,8977.24,Fuel,ATM,Success
1294958,506084,2025-10-08 05:47:25,Withdrawal,22001.61,Groceries,ATM,Success
1294959,505577,2025-05-30 02:36:27,Withdrawal,9869.82,Education,UPI,Success
1294960,512063,2025-04-14 19:27:52,Payment,2270.34,Fuel,Mobile,Success
1294961,506819,2025-12-16 11:41:36,Deposit,698.39,Dining,ATM,Success
1294962,506084,2025-09-08 03:23:10,Deposit,4701.96,Fuel,Internet Banking,Success
1294963,505586,2025-12-28 16:23:40,Transfer,2880.03,Dining,Internet Banking,Success
1294964,502537,2025-10-24 06:59:11,Withdrawal,7425.78,Utilities,Internet Banking,Success
1294965,508123,2025-07-01 14:23:25,Deposit,8227.95,Travel,Internet Banking,Success
1294966,503909,2025-04-26 00:44:50,Payment,5736.86,Education,UPI,Success
1294967,501367,2025-03-12 20:06:45,Transfer,3930.26,Utilities,Mobile,Success
1294968,509324,2025-03-22 22:18:22,Transfer,11993.83,Fuel,ATM,Success
1294969,501943,2025-05-18 12:33:51,Deposit,4831.99,Healthcare,UPI,Success
1294970,510854,2025-09-30 23:07:26,Payment,4029.96,Healthcare,ATM,Failed
1294971,512980,2025-12-10 23:14:29,Interest,1614.06,Dining,Mobile,Failed
1294972,513674,2025-10-09 12:16:23,Transfer,2001.83,Utilities,UPI,Success
1294973,503078,2025-11-18 09:39:16,Transfer,515.44,Utilities,Branch,Success
1294974,505594,2025-08-06 09:17:24,Interest,1149.81,Healthcare,POS,Success
1294975,511459,2025-05-23 20:21:04,Interest,1350.97,Other,Mobile,Success
1294976,509702,2025-03-08 00:18:24,Fee,2264.43,Other,POS,Success
1294977,506489,2025-05-10 02:53:01,Deposit,8144.3,Fuel,POS,Success
1294978,505407,2025-06-19 15:26:02,Transfer,9291.31,Groceries,Internet Banking,Success
1294979,506451,2025-04-07 01:50:08,Interest,6983.17,Healthcare,UPI,Success
1294980,506456,2025-04-03 14:25:24,Withdrawal,2769.72,Dining,UPI,Success
1294981,505596,2025-06-29 09:29:53,Deposit,25983.97,Utilities,UPI,Success
1294982,508104,2025-11-10 15:24:56,Deposit,5455.21,Other,Mobile,Success
1294983,508344,2025-06-14 01:21:10,Withdrawal,731.56,Groceries,ATM,Success
1294984,512728,2025-05-08 11:30:12,Deposit,27805.34,Travel,POS,Success
1294985,509441,2025-01-04 14:46:32,Withdrawal,5013.68,Healthcare,Internet Banking,Success
1294986,502001,2025-07-10 16:22:45,Withdrawal,2273.53,Dining,POS,Success
1294987,504702,2025-03-01 23:49:45,Withdrawal,3961.84,Shopping,POS,Success
1294988,504770,2025-12-27 10:32:24,Deposit,2192.45,Other,UPI,Success
1294989,504200,2025-10-22 18:21:03,Withdrawal,2787.11,Utilities,UPI,Success
1294990,500508,2025-03-04 03:31:20,Interest,12319.81,Utilities,Branch,Success
1294991,508621,2025-01-24 11:31:32,Transfer,671.76,Dining,ATM,Reversed
1294992,503093,2025-06-30 21:25:23,Fee,16305.84,Healthcare,POS,Success
1294993,510351,2025-02-04 05:00:54,Transfer,1567.85,Utilities,ATM,Success
1294994,505928,2025-04-30 11:28:29,Interest,3787.35,Healthcare,Mobile,Success
1294995,511021,2025-03-27 20:50:43,Transfer,35363.16,Other,Internet Banking,Success
1294996,508698,2025-04-26 22:48:29,Deposit,11678.06,Utilities,Internet Banking,Success
1294997,513014,2025-04-17 06:13:53,Fee,9286.07,Utilities,UPI,Success
1294998,509570,2025-08-27 01:28:05,Payment,3223.68,Travel,Mobile,Success
1294999,505286,2025-02-16 07:17:55,Withdrawal,790.84,Travel,Mobile,Success
1295000,502143,2025-07-02 23:27:44,Transfer,1133.8,Groceries,UPI,Success
1295001,508148,2025-08-26 03:58:14,Payment,3334.9,Fuel,ATM,Success
1295002,512727,2025-02-21 05:27:25,Interest,6197.45,Travel,POS,Success
1295003,510875,2025-11-18 06:18:25,Fee,11850.77,Education,Mobile,Success
1295004,510824,2025-09-17 18:50:07,Withdrawal,6283.07,Healthcare,UPI,Success
1295005,504875,2025-08-04 07:53:05,Transfer,5189.83,Other,Internet Banking,Success
1295006,513292,2025-05-12 23:08:11,Deposit,4301.83,Healthcare,UPI,Success
1295007,502455,2025-02-14 20:59:05,Deposit,990.1,Fuel,Mobile,Success
1295008,509331,2025-12-12 01:18:10,Payment,1016.3,Travel,ATM,Success
1295009,509698,2025-05-04 17:39:02,Payment,10136.91,Travel,Branch,Success
1295010,502336,2025-07-04 09:42:49,Fee,11119.59,Fuel,Internet Banking,Failed
1295011,504816,2025-08-29 06:45:18,Deposit,14516.05,Education,Internet Banking,Success
1295012,507759,2025-07-22 11:22:59,Withdrawal,1384.6,Fuel,POS,Success
1295013,510147,2025-01-02 15:56:18,Interest,22168.19,Utilities,Mobile,Success
1295014,500256,2025-02-23 06:52:21,Transfer,18653.12,Utilities,UPI,Success
1295015,503676,2025-10-01 05:05:55,Deposit,10550.4,Dining,Mobile,Success
1295016,507643,2025-05-12 04:57:52,Transfer,934.32,Shopping,UPI,Success
1295017,511082,2025-07-14 11:37:26,Withdrawal,10723.42,Travel,ATM,Success
1295018,504768,2025-04-08 22:42:51,Transfer,7831.87,Fuel,UPI,Success
1295019,509341,2025-05-20 16:51:49,Fee,2192.55,Utilities,UPI,Success
1295020,509973,2025-07-14 03:57:19,Payment,19048.96,Education,POS,Success
1295021,508648,2025-08-28 23:44:48,Transfer,9103.36,Travel,ATM,Success
1295022,508074,2025-10-02 01:27:11,Interest,14946.87,Fuel,Internet Banking,Success
1295023,505136,2025-08-06 04:50:03,Deposit,6341.72,Dining,UPI,Success
1295024,501489,2025-06-17 17:01:35,Deposit,18444.31,Healthcare,Internet Banking,Success
1295025,507734,2025-10-13 04:30:56,Deposit,7192.89,Shopping,Branch,Success
1295026,506883,2025-09-16 13:13:51,Payment,6981.93,Other,Internet Banking,Success
1295027,510738,2025-07-05 20:46:01,Transfer,577.88,Healthcare,Mobile,Success
1295028,503218,2025-06-05 09:53:41,Fee,4520.52,Utilities,ATM,Success
1295029,504341,2025-11-02 09:51:19,Payment,3679.75,Shopping,ATM,Success
1295030,500867,2025-10-06 13:45:48,Deposit,1538.12,Dining,POS,Success
1295031,510953,2025-04-10 11:34:41,Interest,942.7,Groceries,POS,Success
1295032,509407,2025-09-27 11:39:07,Interest,3170.59,Education,UPI,Success
1295033,511385,2025-09-09 13:38:43,Deposit,1499.08,Utilities,Mobile,Success
1295034,507832,2025-03-19 04:16:36,Withdrawal,1241.46,Utilities,Mobile,Success
1295035,500078,2025-06-26 20:40:50,Fee,12275.56,Healthcare,ATM,Success
1295036,509222,2025-04-27 01:14:41,Withdrawal,3033.29,Healthcare,UPI,Success
1295037,501749,2025-09-20 00:38:37,Withdrawal,384.93,Education,Internet Banking,Success
1295038,508027,2025-05-26 10:56:24,Transfer,1002.43,Travel,ATM,Success
1295039,511102,2025-01-13 21:31:58,Interest,9563.6,Shopping,Internet Banking,Success
1295040,511232,2025-07-07 21:55:28,Withdrawal,6588.98,Dining,Branch,Success
1295041,509600,2025-10-20 14:05:09,Deposit,15286.83,Other,UPI,Success
1295042,509374,2025-03-17 06:20:46,Withdrawal,3556.72,Groceries,UPI,Success
1295043,509217,2025-07-09 17:38:04,Transfer,1245.51,Utilities,POS,Success
1295044,513625,2025-03-12 20:03:20,Interest,1888.06,Shopping,ATM,Success
1295045,513487,2025-09-12 01:06:50,Payment,29033.03,Groceries,Branch,Success
1295046,506995,2025-04-30 14:28:49,Payment,11979.62,Dining,ATM,Success
1295047,502482,2025-12-10 23:11:06,Payment,18308.36,Utilities,ATM,Success
1295048,505492,2025-01-15 00:24:47,Payment,8764.06,Shopping,POS,Success
1295049,511827,2025-01-13 20:34:22,Interest,7847.04,Education,UPI,Success
1295050,511228,2025-12-02 23:25:05,Deposit,1431.79,Fuel,Mobile,Success
1295051,501854,2025-08-01 23:59:30,Fee,1138.04,Travel,UPI,Success
1295052,509586,2025-12-29 03:15:43,Transfer,6635.38,Shopping,Internet Banking,Success
1295053,506283,2025-05-04 12:30:16,Transfer,2553.49,Fuel,ATM,Success
1295054,505050,2025-01-23 16:43:10,Withdrawal,4893.05,Healthcare,UPI,Success
1295055,513662,2025-10-05 12:26:44,Withdrawal,19343.94,Travel,UPI,Success
1295056,513914,2025-02-14 03:55:16,Payment,5977.18,Fuel,Internet Banking,Success
1295057,500074,2025-05-12 00:23:39,Transfer,1549.14,Fuel,Internet Banking,Success
1295058,500401,2025-10-07 21:16:17,Interest,2093.62,Dining,Mobile,Success
1295059,509709,2025-07-02 00:29:17,Withdrawal,5597.08,Dining,Mobile,Success
1295060,504151,2025-01-02 19:47:39,Deposit,3666.8,Dining,ATM,Success
1295061,501067,2025-12-24 09:03:33,Payment,28440.51,Other,UPI,Success
1295062,503172,2025-10-24 04:09:29,Fee,8446.26,Healthcare,Mobile,Success
1295063,508459,2025-08-28 21:12:57,Transfer,1535.48,Other,POS,Success
1295064,504497,2025-06-25 00:56:33,Payment,2137.59,Shopping,UPI,Success
1295065,501844,2025-09-16 01:20:04,Deposit,4305.94,Travel,UPI,Success
1295066,513038,2025-11-23 12:22:37,Payment,3555.41,Education,Mobile,Success
1295067,504842,2025-10-06 15:08:30,Deposit,1523.07,Education,UPI,Success
1295068,511620,2025-10-18 20:18:36,Payment,1046.32,Healthcare,POS,Success
1295069,511284,2025-08-20 07:31:03,Interest,87191.31,Shopping,POS,Success
1295070,511033,2025-05-31 13:02:49,Transfer,1222.86,Fuel,UPI,Success
1295071,509617,2025-02-13 03:41:24,Payment,12451.81,Utilities,Mobile,Success
1295072,501271,2025-12-30 15:40:26,Payment,14277.92,Healthcare,UPI,Success
1295073,504048,2025-03-04 02:48:46,Payment,2217.95,Healthcare,POS,Success
1295074,506741,2025-12-11 18:05:21,Fee,6261.94,Groceries,Mobile,Success
1295075,511302,2025-12-07 12:34:47,Fee,5188.75,Fuel,UPI,Success
1295076,511299,2025-01-28 15:18:26,Deposit,1695.45,Education,UPI,Success
1295077,502160,2025-11-18 09:26:27,Interest,1337.11,Other,POS,Success
1295078,507261,2025-02-26 17:23:27,Deposit,4194.98,Education,Mobile,Success
1295079,510755,2025-10-20 13:53:42,Withdrawal,10002.88,Education,POS,Success
1295080,502129,2025-06-26 03:46:57,Interest,7574.22,Healthcare,UPI,Success
1295081,510540,2025-06-20 07:20:08,Payment,7924.26,Fuel,Mobile,Success
1295082,504157,2025-08-28 06:09:01,Fee,1394.77,Education,POS,Success
1295083,502533,2025-09-20 03:54:14,Transfer,6584.93,Fuel,Branch,Success
1295084,504175,2025-11-26 21:13:38,Withdrawal,812.67,Healthcare,UPI,Success
1295085,510310,2025-10-22 11:10:55,Withdrawal,4495.69,Groceries,UPI,Success
1295086,510830,2025-07-13 05:21:06,Fee,4230.85,Fuel,UPI,Success
1295087,510078,2025-03-02 11:20:10,Fee,9634.09,Education,Mobile,Success
1295088,511489,2025-09-30 05:44:14,Deposit,12008.22,Healthcare,ATM,Success
1295089,507498,2025-12-18 03:15:07,Deposit,8690.05,Education,Mobile,Success
1295090,511273,2025-06-28 19:14:38,Fee,2054.13,Education,ATM,Success
1295091,503279,2025-11-05 03:06:13,Transfer,30224.68,Healthcare,ATM,Success
1295092,506263,2025-03-30 04:48:13,Withdrawal,25661.91,Education,UPI,Success
1295093,510920,2025-05-12 10:47:22,Transfer,2201.02,Travel,Mobile,Success
1295094,502460,2025-09-08 16:35:17,Deposit,6755.27,Groceries,POS,Success
1295095,505753,2025-12-15 00:16:41,Withdrawal,6881.34,Healthcare,Branch,Success
1295096,510342,2025-12-02 01:44:19,Transfer,14827.18,Other,ATM,Success
1295097,504224,2025-10-25 01:06:52,Deposit,23643.76,Utilities,POS,Success
1295098,508954,2025-08-02 18:37:26,Interest,8047.96,Fuel,UPI,Success
1295099,505805,2025-09-25 03:49:00,Payment,2622.7,Other,UPI,Success
1295100,508691,2025-12-19 21:07:06,Withdrawal,2065.95,Shopping,ATM,Success
